Account,Fund,Dept,PROGRAMClass,Class,ProjectNumber,Subgrant,ProjectName,Grantee,Vendor ID,DESCRIPTION,ProjectSummary,MasterProject,Theme,GrantStatus,BusinessItem,Grant Amount,Appropriation commited amount,Match amount,Address,City,County,CountilDistrict,Legislative District,DateAwarded,POSC,ExpirationDate,AmendedExpDate,ContractLegal,ContractSent,ContractReceived,ContractExecuted,ExecConstractSent,FederalFY,StateFY,ClaimDueDate,YearAvailReissue,YearFunded,PONumber,FO_ID,FundingOpportunity,ProgramArea
5821,242,09999,000,000,14049,SG1999-185,Urban Village Zoning Regulations,City of Saint Paul,0000003222A3,"Develop illustrated urban village zoning regulations to simplify and speed the process for redeveloping several major sites in St. Paul consistent with urban village guidelines. The regulations would be used in the next two to five years for five sites.  All of the five sites have been entirely or partially industrial in use, and are opportunities for compact development that will help St. Paul meet its goals to add 9,000 households and 19,000 jobs by 2020.  The Urban Village Zoning District would combine traditional use regulations with design regulations. It would designate street types and enable selection from  a menu of permitted land uses and design standards. This grant will be used to hire a consultant to survey best practices nationwide; propose concepts, and draft regulations; and help pay for city costs in conducting the public review and adoption process. The project will address, to the extent feasible, how the regulations can incorporate policies from the Mississippi National River and Recreation Area (MNRRA) and Critical Area standards for the Mississippi River corridor.",Develop illustrated urban village zoning regulations,,N/A,Closed,," $	50,000.00 "," $	50,000.00 ",,"applicable to 5 ""urban viliages"" sites - St. Paul",St. Paul,Ramsey,14,65B,12/1/99,,12/31/02,,,,,3/10/00,,,,,,1999,,01003,LCDA Pre-Development Historical Data,LCDA Pre-Development 
5821,244,09999,000,000,14302,SG2000-038,Cooper Park Townhomes (afka Essex on the Park),City of Saint Paul,0000003222A3,"Assist in creating a village-type mix of housing types to both provide needed affordable units and to increase market-rate housing opportunities downtown.  The $450,000 in funds will provide gap financing for 37 new for-sale Cooper Park Townhomes and condominiums as part of Phase I.  The units are anticipated to sell to households with incomes between 80 and 140 percent of median income. The city expects that 60 percent of the units will be sold to households below 115 percent of median income. The overall project benefits from nearly $1.5 million in reduced development costs as the result of reduced parking and site development requirements, local fees and innovative construction techniques.",Mixed income rental housing,Cooper Park,N/A,Closed,," $	450,000.00 "," $	450,000.00 ",,East 7th St. btwn Temperance & Wacouta - St. Paul,St. Paul,Ramsey,13,65B,5/24/00,,6/30/01,,,,,9/18/00,,,,,,2000,,02810,IHA Historical Data,Inclusionary Housing Account
5821,244,09999,000,000,14304,SG2000-041,Cooper Park Apartments (fka Sibley Park Apartments),City of Saint Paul,0000003222A3,"Assist in creating a village-type mix of housing types to both provide needed affordable units and to increase market-rate housing opportunities downtown. For Cooper Park Apartments (Northeast Quadrant Phase I), the $500,000 grant award will contribute to the production of a 114-unit five-story elevator rental building. Most of the units in the development will be at market rate rents; however, 23 units will be affordable at 60 percent of median income and 25 units will be affordable at 30 percent of median income, through the use of Project-Based Section 8 units.",Multifamily housing,Cooper Park,N/A,Closed,," $	500,000.00 "," $	500,000.00 ",,East 7th btwn Wacouta and Sibley Sts. - St. Paul,St. Paul,Ramsey,13,65B,5/24/00,,6/30/01,,,,,9/18/00,,,,,,2000,,02810,IHA Historical Data,Inclusionary Housing Account
5821,241,09999,000,000,14152,SG2000-051,Riverview at Upper Landing (fka Upper Landing),City of Saint Paul,0000003222A3,"TBRA funds will be used as a match for a DTED grant to clean soil contamination from the former Kaplan Scrap Metal and Harvest States Grain facilities. The adjacent parcels, streets and alleys are part of the site and may have contributed to the problems.  The Kaplan site is a former state Superfund site that was cleaned sufficiently to meet the owners obligation to prevent contamination from migrating off the site.  It was residential from about 1900 to 1950, and scrap metal activities occurred from 1966 through 1988.  The Harvest States site operated as a boat launch with hotels and factories in the 1800s; stone cutting and lumber transitioned to grain milling in the first half of the 20th century, and the terminal operation ran from about 1950 to 1988.  Contamination includes PCBs; metals such as lead, cadmium and chromium; PAHs; petroleum hydrocarbons; and VOCs.  The focus of cleanup is on excavation and treatment or disposal of the impacted soils.  Redevelopment plans call for 653 new units of housing - both rental and owner-occupied - commercial uses (grocery, retail, and restaurant), a public plaza, boat dock, and a walk/bike trail along the river.",Multifamily housing  commercial,,N/A,Closed,," $	702,709.00 "," $	702,709.00 ",,266-345 Shepard Road - St. Paul,St. Paul,Ramsey,14,65B,6/21/00,,12/31/02,,,,,5/10/01,,,,,,2000,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,244,09999,000,000,14308,SG2000-110,Capitol Heights,City of Saint Paul,0000003222A3,"Provide some of the necessary gap financing for a 25-unit infill townhome development on a vacant parking lot site. St. Paul has involved numerous parties in the strategic development of this project. Three units will be reserved for families at less than 60 percent of median income and two more at no more than 50 percent of median income. Through reduced permit costs, increased density and reduced parking requirements, the city is also helping reduce potential development costs by nearly $250,000.","Infill construction of 25 units of townhomes, 5 affordable",,N/A,Closed,," $	300,000.00 "," $	300,000.00 ",,"Lot V, btwn Capitol Hts Blvd, Charles, Como & Cedar - St. Paul",St. Paul,Ramsey,14,65B,10/18/00,,12/31/02,,,,,2/20/01,,,,,,2000,,02810,IHA Historical Data,Inclusionary Housing Account
5821,241,09999,000,000,14161,SG2000-121,750 Pelham Boulevard,City of Saint Paul,0000003222A3,"St. Paul will use this grant to remove hazardous materials from an abandoned building prior to its demolition, and to remove a modest amount of contaminated soils from the site. Asbestos, lead paint, mercury, fluorescent light tubes and similar materials will be removed from the building, and various metals and organic compounds found in soils will be managed. The building was vacated in 1997.  At the time of application, the property was a tax forfeiture controlled by Ramsey County.  After demolition and cleanup, the city will acquire the property and transfer it to the owners of the adjacent Specialty Building.  The site will be used to provide 135 additional parking spaces that would allow build out of another floor in the building, which was remodeled with assistance from a previous TBRA grant awarded in 1997.",Add parking to allow for an additional floor to be added to the builging,,N/A,Closed,," $	86,000.00 "," $	86,000.00 ",,750 Pelham Blvd. - St. Paul,St. Paul,Ramsey,14,64A,1/22/01,,12/31/02,,,,,3/15/01,,,,,,2000,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,243,09999,000,000,14241,SG2001-050,Neighborhood Development Partnership I,City of Saint Paul,0000003222A3,"The City of St. Paul, working with ten community development corporations, will provide value gap financing for 19 new owner-occupied units and another 19 units to be acquired, rehabilitated and sold to families.  Eighty percent of these units will be sold to households at or below 80 percent of median income, while 20 percent of the units may be sold to households at incomes up to 115 percent of median.  HUD assistance and an in-kind contribution from Habitat for Humanity will also be provided to this project.","Rehabilitation of 38 mixed-rate single family housing units, 30 affordable",,N/A,Closed,," $	150,000.00 "," $	150,000.00 ",,See Comments,St. Paul,Ramsey,13,67B,5/23/01,,12/31/02,,,,,8/8/01,,,,,,2001,,01009,LHIA Historical Data,LHIA 
5821,241,09999,000,000,14173,SG2001-063,The Family Project,City of Saint Paul,0000003222A3,"Grant funds would be used as a match for a DTED grant to clean the site at 1501 N. Jackson Street.  The HRA acquired the vacant tax forfeit site in the 1980s.  It has no record of development, but was subject to uncontrolled filling activities from sometime before 1940 until about 1980.  Soils are contaminated with lead, arsenic, thallium, Benzo(a)pyrene equivalents, polynuclear aromatic hydrocarbons (PAHs), and diesel range organics (DROs) to a depth of 7 to 17 feet below two feet of topsoil. Beryllium, lead, nickel, selenium and boron were identified in the groundwater. Redevelopment includes 24 new units of housing for homeless families along with an activity center to support families, including childcare facilities, and amenities such as laundry facilities, playground equipment and green space. Units will be two- to four-bedrooms and will accommodate families with up to eight children.",Homeless housing,,N/A,Closed,," $	525,315.00 "," $	525,315.00 ",,"1501 North Jackson Street St Paul, MN 55117-3915 - St. Paul",St. Paul,Ramsey,14,66B,6/27/01,,12/31/03,,,,,8/8/01,,,,,,2001,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14182,SG2002-001,West Side Flats,City of Saint Paul,0000003222A3,"Funds awarded will be used as a match for DTED funds to address soil contamination on a vacant site, which has been used for industrial purposes over the last 100 years. Phase I on the eastern half is located on a portion of the former American Hoist and Derrick Company property.  This portion was used as a foundry, pattern shops and crane shops.  Phase II on the western half is located on the former Unocal Tank Farm and the Technical Sealants site, the latter contaminated with lead, mercury and Benzo(a)Pyrene equivalents.  Plans call for mixed-use redevelopment at the site, including retail offices and 178 rental units.  The developer is committing to build affordable units in a subsequent development phase to the south.  The development would occur in conjunction with the U.S. Bank project adjacent to the east, linking jobs, housing, recreational opportunities and downtown St. Paul amenities.",Mixed income housing & retail,West Side Flats,N/A,Closed,," $	221,000.00 "," $	221,000.00 ",,"Btwn Wabasha, Livingston, Fillmore and the river - St. Paul",St. Paul,Ramsey,13,65B,1/9/02,,12/31/04,6/30/06,,,,2/4/02,,,,,,2001,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14185,SG2002-004,Parkway Place Housing,City of Saint Paul,0000003222A3,"St. Paul will use $70,330 of the award as a match for a DTED grant to assist in the removal of contaminated soil associated primarily with demolition materials and an area of mixed municipal waste.  The city is also requesting $105,000 in supplemental TBRA funding for asbestos management and building demolition that is not eligible through DTED.  The soil contamination extends to a depth of 30-43 feet.  The site includes the former St. Paul Hastings Avenue city dump, the Wakefield Avenue dump, the former Johnson Liquor building that was initially a grocery, and a former gas station that was moved within the site and now sits vacant.  Contamination consists of asbestos, metals, methane, volatile organic compounds, semi-volatile organic compounds, and diesel range organics.  A four-story 114-unit apartment building with underground parking for senior residents (at affordable rents) is planned.  The eastern portion of the site is expected to provide parking, storm water ponds and landscaped green space on public land.",Multifamily housing,,N/A,Closed,," $	175,330.00 "," $	175,330.00 ",,1143-1165 Hudson Road (North) corner of Johnson Pa - St. Paul,St. Paul,Ramsey,13,67B,1/9/02,,12/31/04,,,,,2/4/02,,,,,,2001,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14190,SG2002-077,Strauss Building,City of Saint Paul,0000003222A3,"Funds will be used to remove asbestos and hazardous materials from the former Strauss Knitting building at 350 Sibley Street.  The five-story building was constructed in 1878 and used by Strauss Knitting Mills Company until 1986.  It has remained vacant since that time in a state of deteriorating disrepair.  Asbestos has been identified in pipe wrap, ceiling panels, pipe insulation, tank insulation, floor tile, baseboard, mastic, and wallboard.  The buildings historic significance and prominent location adjacent to Mears Park is ideal for mixed-income housing and ancillary commercial/retail uses.  The building is being renovated, with plans for 49 apartments and approximately 7,800 square feet of commercial space for retail and/or office use.  At least 40 percent of the apartment units will be leased to tenants at 60 percent of area median income.  Approximately half of the restricted income units will be reserved for rents affordable to tenants at 30 percent of area median income if MHFA assistance can be obtained.",Multifamily housing  Commercial,,N/A,Closed,," $	166,000.00 "," $	166,000.00 ",,350 Sibley St. - St. Paul,St. Paul,Ramsey,13,65B,6/26/02,,12/31/04,,,,,12/20/02,,,,,,2002,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
