Account,Fund,Dept,PROGRAMClass,Class,ProjectNumber,Subgrant,ProjectName,Grantee,Vendor ID,DESCRIPTION,ProjectSummary,MasterProject,Theme,GrantStatus,BusinessItem,Grant Amount,Appropriation commited amount,Match amount,Address,City,County,CountilDistrict,Legislative District,DateAwarded,POSC,ExpirationDate,AmendedExpDate,ContractLegal,ContractSent,ContractReceived,ContractExecuted,ExecConstractSent,FederalFY,StateFY,ClaimDueDate,YearAvailReissue,YearFunded,PONumber,FO_ID,FundingOpportunity,ProgramArea
5821,241,09999,000,000,14435,SG2006-081,Twin Lakes - II,City of Roseville,0000020989A1,"The Twin Lakes project is located at Cleveland Avenue and County Rd C.  This area was developed in the early 1950s by over-the road trucking companies and related businesses.  The land was attractive because large construction sites were available and access to the interstate highway system was nearby.  Many of these trucking terminals moved to other locations, consolidated, or went out of business following federal deregulation of the trucking industry.  High contamination cleanup costs reduced the incentive for private development. TBRA funding is to be used for soil remediation costs. The planned end use is 540 units of multifamily ownership housing, including 240 condominiums, 240 lofts, and 60 townhomes.  Of the aforementioned units, 240 units are expected to be affordable to households at or below 80% of area median income.",,Twin Lakes,N/A,Closed,2006-163," $	350,000.00 ", $	-   ,,Cleveland Avenue and County Rd C. in Roseville 55112,Roseville,Ramsey,10,66A,6/28/06,,6/30/08,,,,,8/28/06,,,,,,2006,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14418,SG2006-031,Sholom Home,City of Saint Paul,0000003222A3,"The 3-acre site is located on West Seventh Street at Otto Avenue. It is part of the larger River Bluff project. The site was formerly a petroleum bulk storage facility and gasoline station/auto sales facility. Sholom Community Alliance is proposing senior housing, including 45 units of independent senior rentals (all 45 units are to be affordable), 69 units of assisted living and a 90 bed nursing home (15 units are to be affordable).  The Metropolitan Council provided a 2003 LCDA Development grant of $900,000 (Koch/Mobil) to clean up a larger area that included this site. Sholom Home Alliance currently has a campus at Snelling Avenue and Midway Parkway in St. Paul. That site has no room for expansion. It may be redeveloped by Sholom Home Alliance or sold for redevelopment.  Grant funds are to be used to install vapor barriers for the buildings within the Shalom Home development to ensure the safety of residential development.",Senior housing,Sholom Home,N/A,Closed,2006-002," $	150,000.00 "," $	150,000.00 ",,West 7th Street and Otto - St. Paul,St. Paul,Ramsey,14,65B,1/25/06,,12/31/07,,,,,4/19/06,,,,,,2005,06003550,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14424,SG2006-037,Salvation Army Booth-Brown House,City of Saint Paul,0000003222A3,"The Booth-Brown House is located at 1471 Como Avenue. In 1913 the Salvation Army acquired the site and built the Landmark Building. In 1968 the East Wing was added. It was operated as a maternity hospital from the time it was built until 1971. It has served a variety of social service needs since that time. Since 2000, the focus of the program has been on serving homeless youth. Parts of the building have been renovated with the asbestos and lead-based paint in those areas addressed at that time. This proposed renovation would include asbestos and lead-based paint abatement on the 3rd and 4th floors of the Landmark Building. It would also include the basement below the East Wing where the boiler and incinerator are located. This renovation would allow the Salvation Army to expand and provide improved housing and other services to homeless youth. The Minnesota Housing Finance Agency recently awarded the project a $550,000 capital grant along with a $225,000 three-year operation grant. The property is owned by a non-profit organization and therefore does not pay property taxes.  Grant funds are to be used for lead-based paint and asbestos abatement including disposal of two furnaces, water heater expansion tanks and an incinerator, and air quality monitoring related to abatement.",Youth housing,,N/A,Closed,2006-002," $	136,100.00 "," $	136,100.00 ",,1471 Como Avenue - St. Paul,St. Paul,Ramsey,14,66A,1/25/06,,12/31/07,6/30/08,12/7/07,12/11/07,12/14/07,4/19/06,12/18/07,,,,,2005,06003549,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14388,SG2005-022,Llewellyn-West Side Flats,City of Saint Paul,0000003222A3,"Llewellyn Building/ West Side Flats is a city of St. Paul project that also includes a DEED grant. Located at 84 Wabasha Street South, the redevelopment proposes to relocate an existing business to Woodbury and demolish a building to allow for 178 units of ownership and rental housing in the West Side Flats area. Contaminants of concern are asbestos in the structure to be demolished, and soil contamination consisting of  arsenic, lead, mercury, polynuclear aromatic hydrocarbons and petroleum. TBRA funds will be used for asbestos abatement and soil remediation.",Mixed income housing & retail,West Side Flats,N/A,Closed,," $	213,705.00 "," $	213,705.00 ",,South Wabasha Street at Water Street - St. Paul,St. Paul,Ramsey,13,65B,1/12/05,,6/30/07,6/30/08,,,,4/18/05,,,,,,2004,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14463,SG2007-044,430 South Robert Street,City of Saint Paul,0000003222A3,"The applicant is requesting $27,495 in matching funds for soil remediation of a 0.3-acre site formerly used as a gas station. Contamination identified includes petroleum (DRO, GRO, benzene, ethyl benzene, xylene, and toluene) in the soil and groundwater. Expected benefits include a 3,648 square foot retail/office building. Funds are to be used for soil remediation.","Redevelopment into 3,648 square foot retail/office",,N/A,Closed,2007-185," $	27,400.00 "," $	24,301.00 ",,"430 South Robert Street, St. Paul",St. Paul,Ramsey,13,65B,6/27/07,,6/30/09,6/30/10,5/19/09,5/27/09,6/12/09,9/7/07,6/23/09,,,,,2007,07007427,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14464,SG2007-045,Danny Boy's Restaurant/UFPHC,City of Saint Paul,0000003222A3,"The applicant submitted a revised request of $57,700 for asbestos abatement prior to demolition and matching funds for soil remediation of a 1.4-acre site formerly used for commercial and residential purposes. Contamination identified includes ash fill with PAHs and metals currently below industrial soil reference values. Contamination is only a concern regarding off-site use or disposal of excess soil so only costs associated with proper soil disposal are eligible for earthwork expenses. Expected benefits include the development of a 32,588 square foot health clinic and adjacent structured parking with 102 parking stalls. Funds are to be used for pre-demolition abatement and contaminated soil disposal only. (Note, excavation, loading and hauling of soils are not eligible.)","32,588 square foot health clinic and adjacent structured parking with 102 parking stalls",,N/A,Closed,2007-185," $	57,700.00 "," $	57,700.00 ",,"1026 West 7th Street, St. Paul",St. Paul,Ramsey,14,65B,6/27/07,,6/30/09,,,,,9/7/07,,,,,,2007,07007343,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14465,SG2007-046,Hospital Linen,City of Saint Paul,0000003222A3,"The applicant is requesting $552,010 for asbestos and lead-based paint abatement prior to demolition, soil vapor mitigation and soil remediation of a 2.6-acre site formerly used as a commercial laundry facility. Contamination identified includes PAHs, metals (arsenic, lead and mercury), PCE, carbon tetrachloride and chloroform in the soil. Expected benefits include the development of 60 ownership residential units including townhomes, rowhouses (42 of which will be affordable at 80% AMI) and 10,000 square feet of commercial space. Funds are to be used for asbestos and lead-based paint abatement, soil vapor mitigation and soil remediation. (Note, demolition is not eligible.)","60 ownership residential units including townhomes, rowhouses (42 of which will be affordable at 80% AMI) and 10,000 square feet of commercial space",,N/A,Closed,2007-185," $	552,000.00 "," $	74,347.00 ",,"710-740 East 7th Street & 406-412 Bates Avenue, St. Paul",St. Paul,Ramsey,13,67B,6/27/07,,6/30/09,,,,,9/22/07,,,,,,2007,07007782,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14496,SG2008-136,Commercial Club,City of Saint Paul,0000003222A3,"The applicant is requesting $110,000 in TBRA funding for asbestos and lead-based paint abatement of a 3-story 24,000 sq. ft. vacant commercial building on a 1-acre site formerly used for residences and retail businesses. The existing building will be demolished. Expected benefits include the development of a new 10,000 sq. ft. restaurant and deli.

The TBRA recommendation is $96,000, to fully fund the eligible costs requested. Funding is to be used for asbestos abatement and lead-based paint abatement. (Removal of other regulated materials or solid waste is not eligible for grant funding.)","10,000 sq. ft. restaurant and deli",,N/A,Closed,2008-264," $	96,000.00 "," $	67,006.25 ",,"72 & 88 Cesar Chavez, St. Paul",St. Paul,Ramsey,13,65B,1/14/09,,12/31/10,,1/15/09,1/23/09,2/10/09,2/13/09,3/6/09,,,,,2008,09001799,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14498,SG2008-138,Mississippi Market,City of Saint Paul,0000003222A3,"The applicant is requesting $68,098 in TBRA funding and $67,948 in DEED funding for environmental investigation, soil remediation and soil vapor mitigation of a 1.23-acre site formerly part of the Koch-Mobile bulk petroleum storage facility. Although no tanks were known to have existed on the site, contaminated fill soils were found on the site. Expected benefits include the development of 13,345 sq. ft. natural foods retail store.

The TBRA recommendation is $68,000, the full amount of the TBRA request. Funds are to be used for environmental investigation and soil vapor mitigation. (Cleanup costs incurred prior to the grant award date are not eligible for grant funding.)","13,345 sq. ft. natural foods retail store.",,N/A,Closed,2008-264," $	68,000.00 "," $	14,302.25 ",,"Along W 7th St between Perlman Street and Thurston St (Block 8, Lot 1, Victoria Park), St. Paul",St. Paul,Ramsey,14,65B,1/14/09,,12/31/10,,1/15/09,1/23/09,3/23/09,3/30/09,3/30/09,,,,,2008,09002173,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14499,SG2008-139,Ramada Inn,City of Saint Paul,0000003222A3,"The applicant is requesting $630,000 in TBRA funding for environmental investigation, demolition, asbestos abatement and vermiculite abatement of a vacant 96-room hotel on a 2.5-acre site. Expected benefits include the development of 110 senior housing units.

The TBRA recommendation is $374,400, to fund the portion of the eligible request remaining based on the lowest abatement bid provided. Funds are to be used for environmental investigation, limited demolition of exterior block walls, asbestos abatement and vermiculite abatement. (Demolition costs not directly associated with asbestos or vermiculite abatement are considered a redevelopment cost and are not eligible for grant funding.)",110 senior housing units.,,N/A,Closed,2008-264," $	374,400.00 "," $	374,400.00 ",,"1880 Old Hudson Road, St. Paul",St. Paul,Ramsey,13,67B,1/14/09,,12/31/10,,1/15/09,1/23/09,6/19/09,6/23/09,6/25/09,,,,,2008,09004266,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14931,SG2010-059,Renaissance Box III,City of Saint Paul,0000003222A3,"The applicant requested $36,674 in supplemental TBRA funding and $85,177 from DEED for additional asbestos and lead-based paint abatement of a vacant 7-story commercial building and soil remediation on a 0.43-acre site formerly used as a shoe factory and warehouse. Expected benefits include the development of 63 new affordable rental units with approximately 5,000 square feet of new green space. The TBRA recommendation is $84,200 to fund the additional eligible contamination cleanup as rounded. Funding is to be used for additional asbestos and leadbased paint abatement of an existing building and additional soil remediation. (Cost associated with environmental investigation and RAP development, well monitoring and sampling, removal of old building foundations are not eligible for grant funding. Costs associated with bid preparation, geotechnical activities and contingency costs are also not eligible for grant funding.)",Affordable housing,Renaissance Box,N/A,Closed,2010-228," $	84,200.00 "," $	84,200.00 ",,"509 Sibley Street, Saint Paul",St. Paul,Ramsey,13,65B,7/14/10,,6/30/12,,7/15/10,8/26/10,10/22/10,10/25/10,10/25/10,,,,,2010,11005553,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14975,SG2010-163,Pioneer Endicott Building Phase I,City of Saint Paul,0000003222A3,"The grantee requested $661,145 in TBRA funding for asbestos abatement and lead-based paint abatement of the vacant 6-story Endicott building formerly used for commercial offices and for ground floor commercial spaces of three connected buildings (Endicott, Pioneer and Endicott on Robert).",Mixed income housing & retail,Pioneer Endicott,N/A,Closed,2011-19," $	661,100.00 "," $	661,100.00 ",,"350 Robert Street North, St. Paul",St. Paul,Ramsey,13,65B,1/26/11,,12/31/12,6/30/13,11/2/12,11/2/12,11/21/12,11/27/12,11/27/12,,,,,2010,11002543,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
